58.600000 -0.135210 -0.137464 -0.140530 
58.700000 -0.139170 -0.142550 -0.146639 
58.800000 -0.143130 -0.146510 -0.150088 
58.900000 -0.147090 -0.149344 -0.151388 
59.000000 -0.151050 -0.151050 -0.151050 
59.100000 -0.149376 -0.146519 -0.149585 
59.200000 -0.147702 -0.143417 -0.147505 
59.300000 -0.146028 -0.141743 -0.145320 
59.400000 -0.144354 -0.141497 -0.143541 
59.500000 -0.142680 -0.142680 -0.142680 
59.600000 -0.148148 -0.145291 -0.143247 
59.700000 -0.153616 -0.149331 -0.145754 
59.800000 -0.159084 -0.154799 -0.150710 
59.900000 -0.164552 -0.161695 -0.158629 
